job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
3,w0,w0!delay_ft.B.4,38.836285,4,96.000000,1,COMPLETED_SUCCESSFULLY,38.836324,35.932000,74.768324,0.000039,35.932039,1.000001,4-7,-1.000000,
0,w0,w0!delay_ft.B.1,0.000000,1,149.000000,1,COMPLETED_SUCCESSFULLY,0.000052,88.510000,88.510052,0.000052,88.510052,1.000001,0,-1.000000,
6,w0,w0!delay_is.C.4,95.448861,4,77.000000,1,COMPLETED_SUCCESSFULLY,95.448900,16.684000,112.132900,0.000039,16.684039,1.000002,0 4-6,-1.000000,
4,w0,w0!delay_ft.B.1,54.195921,1,149.000000,1,COMPLETED_SUCCESSFULLY,54.195960,88.510000,142.705960,0.000039,88.510039,1.000000,8,-1.000000,
7,w0,w0!delay_is.C.2,121.609395,2,87.000000,1,COMPLETED_SUCCESSFULLY,121.609434,26.481000,148.090434,0.000039,26.481039,1.000001,0 4,-1.000000,
13,w0,w0!delay_is.B.1,168.987800,1,70.000000,1,COMPLETED_SUCCESSFULLY,168.987839,9.257000,178.244839,0.000039,9.257039,1.000004,22,-1.000000,
12,w0,w0!delay_is.C.2,164.476903,2,87.000000,1,COMPLETED_SUCCESSFULLY,164.476942,26.481000,190.957942,0.000039,26.481039,1.000001,20-21,-1.000000,
11,w0,w0!delay_lu.B.8,153.505641,8,109.000000,1,COMPLETED_SUCCESSFULLY,153.505680,48.800000,202.305680,0.000039,48.800039,1.000001,0 4 14-19,-1.000000,
14,w0,w0!delay_is.C.2,179.192932,2,87.000000,1,COMPLETED_SUCCESSFULLY,179.192971,26.481000,205.673971,0.000039,26.481039,1.000001,22-23,-1.000000,
19,w0,w0!delay_lu.B.16,240.874140,16,86.000000,1,COMPLETED_SUCCESSFULLY,240.874179,25.905000,266.779179,0.000039,25.905039,1.000002,24-39,-1.000000,
1,w0,w0!delay_ft.C.2,4.709164,2,399.000000,1,COMPLETED_SUCCESSFULLY,4.709203,265.800000,270.509203,0.000039,265.800039,1.000000,1-2,-1.000000,
16,w0,w0!delay_ft.B.2,211.616998,2,123.000000,1,COMPLETED_SUCCESSFULLY,211.617037,62.080000,273.697037,0.000039,62.080039,1.000001,0 4,-1.000000,
21,w0,w0!delay_is.C.8,265.241456,8,70.000000,1,COMPLETED_SUCCESSFULLY,265.241495,9.567000,274.808495,0.000039,9.567039,1.000004,41-48,-1.000000,
2,w0,w0!delay_lu.B.1,16.003927,1,420.000000,1,COMPLETED_SUCCESSFULLY,16.003966,279.990000,295.993966,0.000039,279.990039,1.000000,3,-1.000000,
17,w0,w0!delay_lu.B.4,221.353478,4,148.000000,1,COMPLETED_SUCCESSFULLY,221.353517,87.690000,309.043517,0.000039,87.690039,1.000000,14-17,-1.000000,
15,w0,w0!delay_lu.B.2,193.418387,2,212.000000,1,COMPLETED_SUCCESSFULLY,193.418426,140.950000,334.368426,0.000039,140.950039,1.000000,20-21,-1.000000,
24,w0,w0!delay_ft.B.4,302.154936,4,96.000000,1,COMPLETED_SUCCESSFULLY,302.154975,35.932000,338.086975,0.000039,35.932039,1.000001,3 26-28,-1.000000,
20,w0,w0!delay_ft.B.1,253.023655,1,149.000000,1,COMPLETED_SUCCESSFULLY,253.023694,88.510000,341.533694,0.000039,88.510039,1.000000,40,-1.000000,
5,w0,w0!delay_lu.B.1,70.350749,1,420.000000,1,COMPLETED_SUCCESSFULLY,70.350788,279.990000,350.340788,0.000039,279.990039,1.000000,9,-1.000000,
27,w0,w0!delay_is.C.2,336.459321,2,87.000000,1,COMPLETED_SUCCESSFULLY,336.459360,26.481000,362.940360,0.000039,26.481039,1.000001,16-17,-1.000000,
22,w0,w0!delay_lu.B.2,283.879268,2,212.000000,1,COMPLETED_SUCCESSFULLY,283.879307,140.950000,424.829307,0.000039,140.950039,1.000000,0-1,-1.000000,
9,w0,w0!delay_lu.C.4,136.018440,4,436.000000,1,COMPLETED_SUCCESSFULLY,136.018479,290.530000,426.548479,0.000039,290.530039,1.000000,7 10-12,-1.000000,
25,w0,w0!delay_lu.B.2,308.931367,2,212.000000,1,COMPLETED_SUCCESSFULLY,308.931406,140.950000,449.881406,0.000039,140.950039,1.000000,29-30,-1.000000,
34,w0,w0!delay_is.C.2,435.468088,2,87.000000,1,COMPLETED_SUCCESSFULLY,435.468127,26.481000,461.949127,0.000039,26.481039,1.000001,0-1,-1.000000,
37,w0,w0!delay_is.B.4,459.151851,4,64.000000,1,COMPLETED_SUCCESSFULLY,459.151890,3.993000,463.144890,0.000039,3.993039,1.000010,32-35,-1.000000,
31,w0,w0!delay_ft.B.1,389.081152,1,149.000000,1,COMPLETED_SUCCESSFULLY,389.081191,88.510000,477.591191,0.000039,88.510039,1.000000,17,-1.000000,
36,w0,w0!delay_ft.B.4,453.545146,4,96.000000,1,COMPLETED_SUCCESSFULLY,453.545185,35.932000,489.477185,0.000039,35.932039,1.000001,28-31,-1.000000,
39,w0,w0!delay_is.B.2,491.143085,2,67.000000,1,COMPLETED_SUCCESSFULLY,491.143124,6.609000,497.752124,0.000039,6.609039,1.000006,28-29,-1.000000,
40,w0,w0!delay_is.C.8,496.124540,8,70.000000,1,COMPLETED_SUCCESSFULLY,496.124579,9.567000,505.691579,0.000039,9.567039,1.000004,30-31 37-42,-1.000000,
18,w0,w0!delay_lu.C.4,222.488483,4,436.000000,1,COMPLETED_SUCCESSFULLY,222.488522,290.530000,513.018522,0.000039,290.530039,1.000000,18-19 22-23,-1.000000,
41,w0,w0!delay_is.B.2,510.722252,2,67.000000,1,COMPLETED_SUCCESSFULLY,510.722291,6.609000,517.331291,0.000039,6.609039,1.000006,28-29,-1.000000,
42,w0,w0!delay_is.B.2,530.087620,2,67.000000,1,COMPLETED_SUCCESSFULLY,530.087659,6.609000,536.696659,0.000039,6.609039,1.000006,18-19,-1.000000,
43,w0,w0!delay_is.B.2,545.978099,2,67.000000,1,COMPLETED_SUCCESSFULLY,545.978138,6.609000,552.587138,0.000039,6.609039,1.000006,18-19,-1.000000,
38,w0,w0!delay_ft.C.8,486.299265,8,141.000000,1,COMPLETED_SUCCESSFULLY,486.299304,80.710000,567.009304,0.000039,80.710039,1.000000,0-1 17 32-36,-1.000000,
23,w0,w0!delay_lu.C.4,290.504037,4,436.000000,1,COMPLETED_SUCCESSFULLY,290.504076,290.530000,581.034076,0.000039,290.530039,1.000000,2 4 24-25,-1.000000,
47,w0,w0!delay_is.B.2,581.605922,2,67.000000,1,COMPLETED_SUCCESSFULLY,581.605961,6.609000,588.214961,0.000039,6.609039,1.000006,1-2,-1.000000,
26,w0,w0!delay_ft.C.2,324.440409,2,399.000000,1,COMPLETED_SUCCESSFULLY,324.440448,265.800000,590.240448,0.000039,265.800039,1.000000,14-15,-1.000000,
45,w0,w0!delay_ft.B.2,563.553433,2,123.000000,1,COMPLETED_SUCCESSFULLY,563.553472,62.080000,625.633472,0.000039,62.080039,1.000001,28-29,-1.000000,
28,w0,w0!delay_lu.B.1,346.187288,1,420.000000,1,COMPLETED_SUCCESSFULLY,346.187327,279.990000,626.177327,0.000039,279.990039,1.000000,3,-1.000000,
30,w0,w0!delay_lu.B.1,378.407292,1,420.000000,1,COMPLETED_SUCCESSFULLY,378.407331,279.990000,658.397331,0.000039,279.990039,1.000000,16,-1.000000,
53,w0,w0!delay_is.B.2,667.277360,2,67.000000,1,COMPLETED_SUCCESSFULLY,667.277399,6.609000,673.886399,0.000039,6.609039,1.000006,33-34,-1.000000,
50,w0,w0!delay_ft.B.2,627.753679,2,123.000000,1,COMPLETED_SUCCESSFULLY,627.753718,62.080000,689.833718,0.000039,62.080039,1.000001,3 28,-1.000000,
49,w0,w0!delay_ft.B.1,613.095100,1,149.000000,1,COMPLETED_SUCCESSFULLY,613.095139,88.510000,701.605139,0.000039,88.510039,1.000000,30,-1.000000,
56,w0,w0!delay_is.B.4,708.052138,4,64.000000,1,COMPLETED_SUCCESSFULLY,708.052177,3.993000,712.045177,0.000039,3.993039,1.000010,28 30 35-36,-1.000000,
57,w0,w0!delay_is.B.2,711.068088,2,67.000000,1,COMPLETED_SUCCESSFULLY,711.068127,6.609000,717.677127,0.000039,6.609039,1.000006,37-38,-1.000000,
8,w0,w0!delay_lu.C.2,126.478295,2,891.000000,1,COMPLETED_SUCCESSFULLY,126.478334,593.590000,720.068334,0.000039,593.590039,1.000000,5-6,-1.000000,
35,w0,w0!delay_lu.C.4,444.401409,4,436.000000,1,COMPLETED_SUCCESSFULLY,444.401448,290.530000,734.931448,0.000039,290.530039,1.000000,7 10-12,-1.000000,
10,w0,w0!delay_lu.C.2,142.901063,2,891.000000,1,COMPLETED_SUCCESSFULLY,142.901102,593.590000,736.491102,0.000039,593.590039,1.000000,8 13,-1.000000,
58,w0,w0!delay_is.B.1,728.146984,1,70.000000,1,COMPLETED_SUCCESSFULLY,728.147023,9.257000,737.404023,0.000039,9.257039,1.000004,5,-1.000000,
48,w0,w0!delay_lu.C.8,603.766950,8,269.000000,1,COMPLETED_SUCCESSFULLY,603.766989,179.080000,782.846989,0.000039,179.080039,1.000000,1-2 4 14-15 17 24-25,-1.000000,
55,w0,w0!delay_ft.B.1,694.644349,1,149.000000,1,COMPLETED_SUCCESSFULLY,694.644388,88.510000,783.154388,0.000039,88.510039,1.000000,3,-1.000000,
32,w0,w0!delay_ft.C.1,400.602796,1,580.000000,1,COMPLETED_SUCCESSFULLY,400.602835,386.480000,787.082835,0.000039,386.480039,1.000000,21,-1.000000,
52,w0,w0!delay_lu.B.2,665.603059,2,212.000000,1,COMPLETED_SUCCESSFULLY,665.603098,140.950000,806.553098,0.000039,140.950039,1.000000,16 32,-1.000000,
59,w0,w0!delay_ft.B.2,751.608266,2,123.000000,1,COMPLETED_SUCCESSFULLY,751.608305,62.080000,813.688305,0.000039,62.080039,1.000001,5-6,-1.000000,
64,w0,w0!delay_is.B.2,809.359933,2,67.000000,1,COMPLETED_SUCCESSFULLY,809.359972,6.609000,815.968972,0.000039,6.609039,1.000006,3-4,-1.000000,
65,w0,w0!delay_is.B.1,817.327764,1,70.000000,1,COMPLETED_SUCCESSFULLY,817.327803,9.257000,826.584803,0.000039,9.257039,1.000004,3,-1.000000,
44,w0,w0!delay_lu.C.4,559.091549,4,436.000000,1,COMPLETED_SUCCESSFULLY,559.091588,290.530000,849.621588,0.000039,290.530039,1.000000,18-19 22-23,-1.000000,
69,w0,w0!delay_is.B.1,861.417080,1,70.000000,1,COMPLETED_SUCCESSFULLY,861.417119,9.257000,870.674119,0.000039,9.257039,1.000004,14,-1.000000,
68,w0,w0!delay_is.C.4,857.168028,4,77.000000,1,COMPLETED_SUCCESSFULLY,857.168067,16.684000,873.852067,0.000039,16.684039,1.000002,5-6 12-13,-1.000000,
62,w0,w0!delay_ft.B.1,801.669224,1,149.000000,1,COMPLETED_SUCCESSFULLY,801.669263,88.510000,890.179263,0.000039,88.510039,1.000000,1,-1.000000,
51,w0,w0!delay_ft.C.2,641.457422,2,399.000000,1,COMPLETED_SUCCESSFULLY,641.457461,265.800000,907.257461,0.000039,265.800039,1.000000,29 31,-1.000000,
66,w0,w0!delay_ft.B.1,825.281546,1,149.000000,1,COMPLETED_SUCCESSFULLY,825.281585,88.510000,913.791585,0.000039,88.510039,1.000000,4,-1.000000,
60,w0,w0!delay_lu.B.2,772.937992,2,212.000000,1,COMPLETED_SUCCESSFULLY,772.938031,140.950000,913.888031,0.000039,140.950039,1.000000,7-8,-1.000000,
72,w0,w0!delay_is.B.1,924.518927,1,70.000000,1,COMPLETED_SUCCESSFULLY,924.518966,9.257000,933.775966,0.000039,9.257039,1.000004,4,-1.000000,
54,w0,w0!delay_ft.C.2,683.308561,2,399.000000,1,COMPLETED_SUCCESSFULLY,683.308600,265.800000,949.108600,0.000039,265.800039,1.000000,33-34,-1.000000,
29,w0,w0!delay_lu.C.2,358.858397,2,891.000000,1,COMPLETED_SUCCESSFULLY,358.858436,593.590000,952.448436,0.000039,593.590039,1.000000,9 20,-1.000000,
46,w0,w0!delay_ft.C.1,571.931821,1,580.000000,1,COMPLETED_SUCCESSFULLY,571.931860,386.480000,958.411860,0.000039,386.480039,1.000000,0,-1.000000,
74,w0,w0!delay_is.B.1,967.052662,1,70.000000,1,COMPLETED_SUCCESSFULLY,967.052701,9.257000,976.309701,0.000039,9.257039,1.000004,0,-1.000000,
77,w0,w0!delay_is.C.4,995.991187,4,77.000000,1,COMPLETED_SUCCESSFULLY,995.991226,16.684000,1012.675226,0.000039,16.684039,1.000002,14-17,-1.000000,
33,w0,w0!delay_lu.C.2,419.567873,2,891.000000,1,COMPLETED_SUCCESSFULLY,419.567912,593.590000,1013.157912,0.000039,593.590039,1.000000,26-27,-1.000000,
70,w0,w0!delay_lu.B.2,881.541288,2,212.000000,1,COMPLETED_SUCCESSFULLY,881.541327,140.950000,1022.491327,0.000039,140.950039,1.000000,5-6,-1.000000,
71,w0,w0!delay_lu.B.2,904.843545,2,212.000000,1,COMPLETED_SUCCESSFULLY,904.843584,140.950000,1045.793584,0.000039,140.950039,1.000000,1 12,-1.000000,
61,w0,w0!delay_ft.C.2,782.027408,2,399.000000,1,COMPLETED_SUCCESSFULLY,782.027447,265.800000,1047.827447,0.000039,265.800039,1.000000,10-11,-1.000000,
82,w0,w0!delay_is.B.2,1069.693233,2,67.000000,1,COMPLETED_SUCCESSFULLY,1069.693272,6.609000,1076.302272,0.000039,6.609039,1.000006,11-12,-1.000000,
63,w0,w0!delay_lu.B.1,806.288824,1,420.000000,1,COMPLETED_SUCCESSFULLY,806.288863,279.990000,1086.278863,0.000039,279.990039,1.000000,2,-1.000000,
84,w0,w0!delay_is.B.4,1090.526189,4,64.000000,1,COMPLETED_SUCCESSFULLY,1090.526228,3.993000,1094.519228,0.000039,3.993039,1.000010,2 20-22,-1.000000,
87,w0,w0!delay_is.B.2,1133.261725,2,67.000000,1,COMPLETED_SUCCESSFULLY,1133.261764,6.609000,1139.870764,0.000039,6.609039,1.000006,25-26,-1.000000,
88,w0,w0!delay_is.C.8,1149.309351,8,70.000000,1,COMPLETED_SUCCESSFULLY,1149.309390,9.567000,1158.876390,0.000039,9.567039,1.000004,25-32,-1.000000,
80,w0,w0!delay_lu.B.2,1033.429016,2,212.000000,1,COMPLETED_SUCCESSFULLY,1033.429055,140.950000,1174.379055,0.000039,140.950039,1.000000,18-19,-1.000000,
79,w0,w0!delay_ft.C.4,1028.842748,4,228.000000,1,COMPLETED_SUCCESSFULLY,1028.842787,151.940000,1180.782787,0.000039,151.940039,1.000000,5-6 16-17,-1.000000,
90,w0,w0!delay_is.B.2,1177.531066,2,67.000000,1,COMPLETED_SUCCESSFULLY,1177.531105,6.609000,1184.140105,0.000039,6.609039,1.000006,18-19,-1.000000,
86,w0,w0!delay_ft.B.2,1122.072505,2,123.000000,1,COMPLETED_SUCCESSFULLY,1122.072544,62.080000,1184.152544,0.000039,62.080039,1.000001,23-24,-1.000000,
67,w0,w0!delay_ft.C.1,836.033377,1,580.000000,1,COMPLETED_SUCCESSFULLY,836.033416,386.480000,1222.513416,0.000039,386.480039,1.000000,3,-1.000000,
83,w0,w0!delay_lu.B.2,1084.274231,2,212.000000,1,COMPLETED_SUCCESSFULLY,1084.274270,140.950000,1225.224270,0.000039,140.950039,1.000000,11-12,-1.000000,
92,w0,w0!delay_is.C.2,1208.770853,2,87.000000,1,COMPLETED_SUCCESSFULLY,1208.770892,26.481000,1235.251892,0.000039,26.481039,1.000001,18-19,-1.000000,
73,w0,w0!delay_lu.C.4,955.760165,4,436.000000,1,COMPLETED_SUCCESSFULLY,955.760204,290.530000,1246.290204,0.000039,290.530039,1.000000,4 7-9,-1.000000,
76,w0,w0!delay_lu.B.1,994.423274,1,420.000000,1,COMPLETED_SUCCESSFULLY,994.423313,279.990000,1274.413313,0.000039,279.990039,1.000000,0,-1.000000,
97,w0,w0!delay_is.B.1,1273.071750,1,70.000000,1,COMPLETED_SUCCESSFULLY,1273.071789,9.257000,1282.328789,0.000039,9.257039,1.000004,8,-1.000000,
98,w0,w0!delay_is.B.1,1287.153042,1,70.000000,1,COMPLETED_SUCCESSFULLY,1287.153081,9.257000,1296.410081,0.000039,9.257039,1.000004,0,-1.000000,
100,w0,w0!delay_is.B.2,1319.818494,2,67.000000,1,COMPLETED_SUCCESSFULLY,1319.818533,6.609000,1326.427533,0.000039,6.609039,1.000006,32-33,-1.000000,
91,w0,w0!delay_lu.C.8,1181.918840,8,269.000000,1,COMPLETED_SUCCESSFULLY,1181.918879,179.080000,1360.998879,0.000039,179.080039,1.000000,5-6 16-17 27-30,-1.000000,
75,w0,w0!delay_ft.C.1,975.146223,1,580.000000,1,COMPLETED_SUCCESSFULLY,975.146262,386.480000,1361.626262,0.000039,386.480039,1.000000,13,-1.000000,
94,w0,w0!delay_lu.B.2,1232.960198,2,212.000000,1,COMPLETED_SUCCESSFULLY,1232.960237,140.950000,1373.910237,0.000039,140.950039,1.000000,11-12,-1.000000,
99,w0,w0!delay_ft.C.8,1300.470870,8,141.000000,1,COMPLETED_SUCCESSFULLY,1300.470909,80.710000,1381.180909,0.000039,80.710039,1.000000,0 8-9 18-19 23-24 31,-1.000000,
85,w0,w0!delay_lu.C.4,1099.476746,4,436.000000,1,COMPLETED_SUCCESSFULLY,1099.476785,290.530000,1390.006785,0.000039,290.530039,1.000000,2 20-22,-1.000000,
89,w0,w0!delay_ft.C.2,1162.605744,2,399.000000,1,COMPLETED_SUCCESSFULLY,1162.605783,265.800000,1428.405783,0.000039,265.800039,1.000000,25-26,-1.000000,
107,w0,w0!delay_is.C.2,1414.990001,2,87.000000,1,COMPLETED_SUCCESSFULLY,1414.990040,26.481000,1441.471040,0.000039,26.481039,1.000001,18-19,-1.000000,
102,w0,w0!delay_lu.B.2,1341.518732,2,212.000000,1,COMPLETED_SUCCESSFULLY,1341.518771,140.950000,1482.468771,0.000039,140.950039,1.000000,32-33,-1.000000,
111,w0,w0!delay_is.C.4,1473.932827,4,77.000000,1,COMPLETED_SUCCESSFULLY,1473.932866,16.684000,1490.616866,0.000039,16.684039,1.000002,23-26,-1.000000,
112,w0,w0!delay_lu.B.16,1475.446245,16,86.000000,1,COMPLETED_SUCCESSFULLY,1475.446284,25.905000,1501.351284,0.000039,25.905039,1.000002,27-31 40-50,-1.000000,
114,w0,w0!delay_is.B.1,1500.954053,1,70.000000,1,COMPLETED_SUCCESSFULLY,1500.954092,9.257000,1510.211092,0.000039,9.257039,1.000004,23,-1.000000,
93,w0,w0!delay_lu.B.1,1232.009499,1,420.000000,1,COMPLETED_SUCCESSFULLY,1232.009538,279.990000,1511.999538,0.000039,279.990039,1.000000,3,-1.000000,
95,w0,w0!delay_lu.B.1,1246.913575,1,420.000000,1,COMPLETED_SUCCESSFULLY,1246.913614,279.990000,1526.903614,0.000039,279.990039,1.000000,4,-1.000000,
106,w0,w0!delay_lu.C.8,1390.015051,8,269.000000,1,COMPLETED_SUCCESSFULLY,1390.015090,179.080000,1569.095090,0.000039,179.080039,1.000000,0 2 8-9 12-13 16-17,-1.000000,
119,w0,w0!delay_is.B.1,1568.282853,1,70.000000,1,COMPLETED_SUCCESSFULLY,1568.282892,9.257000,1577.539892,0.000039,9.257039,1.000004,29,-1.000000,
120,w0,w0!delay_is.B.1,1580.198110,1,70.000000,1,COMPLETED_SUCCESSFULLY,1580.198149,9.257000,1589.455149,0.000039,9.257039,1.000004,0,-1.000000,
78,w0,w0!delay_lu.C.2,1020.628181,2,891.000000,1,COMPLETED_SUCCESSFULLY,1020.628220,593.590000,1614.218220,0.000039,593.590039,1.000000,14-15,-1.000000,
101,w0,w0!delay_lu.C.4,1325.567043,4,436.000000,1,COMPLETED_SUCCESSFULLY,1325.567082,290.530000,1616.097082,0.000039,290.530039,1.000000,34-37,-1.000000,
116,w0,w0!delay_ft.B.1,1530.643048,1,149.000000,1,COMPLETED_SUCCESSFULLY,1530.643087,88.510000,1619.153087,0.000039,88.510039,1.000000,4,-1.000000,
81,w0,w0!delay_lu.C.2,1057.293576,2,891.000000,1,COMPLETED_SUCCESSFULLY,1057.293615,593.590000,1650.883615,0.000039,593.590039,1.000000,1 10,-1.000000,
96,w0,w0!delay_ft.C.1,1267.059563,1,580.000000,1,COMPLETED_SUCCESSFULLY,1267.059602,386.480000,1653.539602,0.000039,386.480039,1.000000,7,-1.000000,
105,w0,w0!delay_lu.B.1,1377.328638,1,420.000000,1,COMPLETED_SUCCESSFULLY,1377.328677,279.990000,1657.318677,0.000039,279.990039,1.000000,11,-1.000000,
108,w0,w0!delay_ft.C.2,1425.000570,2,399.000000,1,COMPLETED_SUCCESSFULLY,1425.000609,265.800000,1690.800609,0.000039,265.800039,1.000000,20-21,-1.000000,
126,w0,w0!delay_ft.C.16,1650.852367,16,102.000000,1,COMPLETED_SUCCESSFULLY,1650.852406,41.998000,1692.850406,0.000039,41.998039,1.000001,15-17 29-31 34-37 40-45,-1.000000,
129,w0,w0!delay_is.B.4,1698.313686,4,64.000000,1,COMPLETED_SUCCESSFULLY,1698.313725,3.993000,1702.306725,0.000039,3.993039,1.000010,15-17 20,-1.000000,
118,w0,w0!delay_ft.C.4,1559.885043,4,228.000000,1,COMPLETED_SUCCESSFULLY,1559.885082,151.940000,1711.825082,0.000039,151.940039,1.000000,25-28,-1.000000,
109,w0,w0!delay_lu.B.1,1438.958996,1,420.000000,1,COMPLETED_SUCCESSFULLY,1438.959035,279.990000,1718.949035,0.000039,279.990039,1.000000,22,-1.000000,
127,w0,w0!delay_lu.B.8,1674.299988,8,109.000000,1,COMPLETED_SUCCESSFULLY,1674.300027,48.800000,1723.100027,0.000039,48.800039,1.000001,1 7 10-11 46-49,-1.000000,
123,w0,w0!delay_lu.B.2,1617.044131,2,212.000000,1,COMPLETED_SUCCESSFULLY,1617.044170,140.950000,1757.994170,0.000039,140.950039,1.000000,12-13,-1.000000,
131,w0,w0!delay_is.C.2,1739.571473,2,87.000000,1,COMPLETED_SUCCESSFULLY,1739.571512,26.481000,1766.052512,0.000039,26.481039,1.000001,1 7,-1.000000,
133,w0,w0!delay_is.B.2,1764.370518,2,67.000000,1,COMPLETED_SUCCESSFULLY,1764.370557,6.609000,1770.979557,0.000039,6.609039,1.000006,16-17,-1.000000,
113,w0,w0!delay_lu.C.4,1488.743081,4,436.000000,1,COMPLETED_SUCCESSFULLY,1488.743120,290.530000,1779.273120,0.000039,290.530039,1.000000,32-33 51-52,-1.000000,
134,w0,w0!delay_is.C.2,1775.965224,2,87.000000,1,COMPLETED_SUCCESSFULLY,1775.965263,26.481000,1802.446263,0.000039,26.481039,1.000001,1 7,-1.000000,
135,w0,w0!delay_is.C.2,1783.285150,2,87.000000,1,COMPLETED_SUCCESSFULLY,1783.285189,26.481000,1809.766189,0.000039,26.481039,1.000001,16-17,-1.000000,
128,w0,w0!delay_lu.B.2,1680.617406,2,212.000000,1,COMPLETED_SUCCESSFULLY,1680.617445,140.950000,1821.567445,0.000039,140.950039,1.000000,50 53,-1.000000,
132,w0,w0!delay_lu.B.4,1759.053673,4,148.000000,1,COMPLETED_SUCCESSFULLY,1759.053712,87.690000,1846.743712,0.000039,87.690039,1.000000,10-13,-1.000000,
122,w0,w0!delay_ft.C.2,1607.557942,2,399.000000,1,COMPLETED_SUCCESSFULLY,1607.557981,265.800000,1873.357981,0.000039,265.800039,1.000000,8-9,-1.000000,
139,w0,w0!delay_ft.B.4,1850.953085,4,96.000000,1,COMPLETED_SUCCESSFULLY,1850.953124,35.932000,1886.885124,0.000039,35.932039,1.000001,12-13 17 20,-1.000000,
125,w0,w0!delay_lu.B.1,1646.736106,1,420.000000,1,COMPLETED_SUCCESSFULLY,1646.736145,279.990000,1926.726145,0.000039,279.990039,1.000000,14,-1.000000,
137,w0,w0!delay_ft.B.1,1838.378280,1,149.000000,1,COMPLETED_SUCCESSFULLY,1838.378319,88.510000,1926.888319,0.000039,88.510039,1.000000,16,-1.000000,
117,w0,w0!delay_ft.C.1,1546.886239,1,580.000000,1,COMPLETED_SUCCESSFULLY,1546.886278,386.480000,1933.366278,0.000039,386.480039,1.000000,24,-1.000000,
143,w0,w0!delay_ft.B.4,1897.539087,4,96.000000,1,COMPLETED_SUCCESSFULLY,1897.539126,35.932000,1933.471126,0.000039,35.932039,1.000001,12-13 17 20,-1.000000,
103,w0,w0!delay_lu.C.2,1353.108822,2,891.000000,1,COMPLETED_SUCCESSFULLY,1353.108861,593.590000,1946.698861,0.000039,593.590039,1.000000,38-39,-1.000000,
147,w0,w0!delay_is.B.8,1947.722083,8,63.000000,1,COMPLETED_SUCCESSFULLY,1947.722122,2.330000,1950.052122,0.000039,2.330039,1.000017,17 20 24 36-40,-1.000000,
145,w0,w0!delay_is.C.2,1924.318028,2,87.000000,1,COMPLETED_SUCCESSFULLY,1924.318067,26.481000,1950.799067,0.000039,26.481039,1.000001,34-35,-1.000000,
140,w0,w0!delay_ft.B.1,1864.633719,1,149.000000,1,COMPLETED_SUCCESSFULLY,1864.633758,88.510000,1953.143758,0.000039,88.510039,1.000000,21,-1.000000,
104,w0,w0!delay_lu.C.2,1366.915882,2,891.000000,1,COMPLETED_SUCCESSFULLY,1366.915921,593.590000,1960.505921,0.000039,593.590039,1.000000,5-6,-1.000000,
142,w0,w0!delay_ft.C.8,1883.415569,8,141.000000,1,COMPLETED_SUCCESSFULLY,1883.415608,80.710000,1964.125608,0.000039,80.710039,1.000000,8-9 26-31,-1.000000,
146,w0,w0!delay_ft.B.4,1941.089738,4,96.000000,1,COMPLETED_SUCCESSFULLY,1941.089777,35.932000,1977.021777,0.000039,35.932039,1.000001,12-14 16,-1.000000,
149,w0,w0!delay_is.B.2,1974.516865,2,67.000000,1,COMPLETED_SUCCESSFULLY,1974.516904,6.609000,1981.125904,0.000039,6.609039,1.000006,6 8,-1.000000,
151,w0,w0!delay_is.B.2,1997.142177,2,67.000000,1,COMPLETED_SUCCESSFULLY,1997.142216,6.609000,2003.751216,0.000039,6.609039,1.000006,9 12,-1.000000,
150,w0,w0!delay_is.C.2,1992.525573,2,87.000000,1,COMPLETED_SUCCESSFULLY,1992.525612,26.481000,2019.006612,0.000039,26.481039,1.000001,6 8,-1.000000,
152,w0,w0!delay_is.B.2,2014.433624,2,67.000000,1,COMPLETED_SUCCESSFULLY,2014.433663,6.609000,2021.042663,0.000039,6.609039,1.000006,9 12,-1.000000,
124,w0,w0!delay_ft.C.1,1637.482537,1,580.000000,1,COMPLETED_SUCCESSFULLY,1637.482576,386.480000,2023.962576,0.000039,386.480039,1.000000,4,-1.000000,
110,w0,w0!delay_lu.C.2,1455.406549,2,891.000000,1,COMPLETED_SUCCESSFULLY,1455.406588,593.590000,2048.996588,0.000039,593.590039,1.000000,18-19,-1.000000,
154,w0,w0!delay_is.B.2,2047.479830,2,67.000000,1,COMPLETED_SUCCESSFULLY,2047.479869,6.609000,2054.088869,0.000039,6.609039,1.000006,4 9,-1.000000,
148,w0,w0!delay_ft.B.1,1971.481640,1,149.000000,1,COMPLETED_SUCCESSFULLY,1971.481679,88.510000,2059.991679,0.000039,88.510039,1.000000,5,-1.000000,
155,w0,w0!delay_is.C.2,2052.467932,2,87.000000,1,COMPLETED_SUCCESSFULLY,2052.467971,26.481000,2078.948971,0.000039,26.481039,1.000001,12-13,-1.000000,
136,w0,w0!delay_ft.C.2,1817.437131,2,399.000000,1,COMPLETED_SUCCESSFULLY,1817.437170,265.800000,2083.237170,0.000039,265.800039,1.000000,1 7,-1.000000,
157,w0,w0!delay_is.B.1,2082.808998,1,70.000000,1,COMPLETED_SUCCESSFULLY,2082.809037,9.257000,2092.066037,0.000039,9.257039,1.000004,12,-1.000000,
